framework,project,bug_id,bug_type,ppc,rc,fppt,errtf,errce,tpc,comment
defects4j,Math,80,SL SH SF,1,1435,1,0,0,1,
defects4j,Math,81,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,82,SL SH SF,1,1477,2,0,1,2,
defects4j,Math,83,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,84,SF,0,39054,,20,2,22,
defects4j,Math,85,SL SH SF,1,1051,1,0,0,1,
defects4j,Math,86,SF,1,1329,1,0,0,1,
defects4j,Math,87,SF,0,13294,,22,0,22,
defects4j,Math,88,SF,0,22530,,21,1,22,
defects4j,Math,89,SF,1,455,1,0,0,1,
defects4j,Math,90,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,91,SH SF,1,607,1,0,0,1,
defects4j,Math,92,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,93,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,94,SL SH SF,1,1101,1,0,0,1,
defects4j,Math,95,SF,1,662,1,0,0,1,
defects4j,Math,96,SL SH SF,1,554,1,0,0,1,
defects4j,Math,97,SF,1,977,1,0,0,1,
defects4j,Math,98,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,99,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,100,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,101,SH SF,1,819,1,0,0,1,
defects4j,Math,102,SF,1,5563,9,8,0,9,
defects4j,Math,103,SF,1,710,1,0,0,1,
defects4j,Math,104,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,105,SL SH SF,1,913,2,1,0,2,
defects4j,Math,106,SF,1,1245,1,0,0,1,
