framework,project,bug_id,bug_type,ppc,rc,fppt,errtf,errce,tpc,comment
defects4j,Closure,104,SL SH SF,1,1971,3,2,0,3,
defects4j,Closure,105,SF,0,32064,,20,2,22,
defects4j,Closure,106,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,107,SL SH SF,0,12871,,0,22,22,
defects4j,Closure,108,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,109,SH SF,0,7832,,1,21,22,
defects4j,Closure,110,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,111,SH SF,0,5528,,10,12,22,
defects4j,Closure,112,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,113,SL SH SF,0,12456,,16,6,22,
defects4j,Closure,114,SL SH SF,1,8613,19,17,1,19,
defects4j,Closure,115,SF,1,6038,3,2,0,3,
defects4j,Closure,116,SF,0,23059,,20,2,22,
defects4j,Closure,117,SF,0,16996,,22,0,22,
defects4j,Closure,118,SH SF,0,10791,,8,14,22,
defects4j,Closure,119,SL SH SF,0,18706,,22,0,22,
defects4j,Closure,120,SH SF,0,16923,,4,18,22,
defects4j,Closure,121,SF,0,28350,,17,5,22,
defects4j,Closure,122,SH SF,1,1569,4,3,0,4,
defects4j,Closure,123,SL SH SF,1,5449,1,0,0,1,
defects4j,Closure,124,SF,1,529,1,0,0,1,
defects4j,Closure,125,SL SH SF,1,1154,2,1,0,2,
defects4j,Closure,126,SH SF,1,1283,1,0,0,1,
defects4j,Closure,127,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,128,SF,1,0,1,0,0,1,
defects4j,Closure,129,SH SF,1,0,1,0,0,1,
defects4j,Closure,130,SL SH SF,0,10671,,15,7,22,
defects4j,Closure,131,SF,1,548,1,0,0,1,
defects4j,Closure,132,SH SF,0,37378,,19,3,22,
defects4j,Closure,133,SL SH SF,0,7069,,11,11,22,
defects4j,Closure,134,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,135,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,136,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,137,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,138,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,139,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,140,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,141,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,142,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,143,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,144,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,145,SF,1,4003,9,5,3,9,
defects4j,Closure,146,SH SF,0,7135,,1,21,22,
defects4j,Closure,147,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,148,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,149,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,150,SH SF,0,10790,,7,15,22,
defects4j,Closure,151,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,152,SH SF,1,859,4,0,3,4,
defects4j,Closure,153,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,154,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,155,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,156,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,157,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,158,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,159,SH SF,0,12138,,0,22,22,
defects4j,Closure,160,SF,1,1348,1,0,0,1,
defects4j,Closure,161,SH SF,1,826,1,0,0,1,
defects4j,Closure,162,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,163,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,164,SF,1,22925,19,14,4,19,
defects4j,Closure,165,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,166,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,167,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,168,SL SH SF,1,895,1,0,0,1,
defects4j,Closure,169,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,170,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,171,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,172,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,173,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,174,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,175,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,176,SF,0,32371,,0,22,22,
