framework,project,bug_id,bug_type,ppc,rc,fppt,errtf,errce,tpc,comment
defects4j,JacksonDatabind,33,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,34,SL SH SF,1,896,1,0,0,1,
defects4j,JacksonDatabind,35,SF,1,3154,6,5,0,6,
defects4j,JacksonDatabind,36,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,37,SL SH SF,1,443,2,1,0,2,
defects4j,JacksonDatabind,38,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,39,SF,1,0,1,0,0,1,
defects4j,JacksonDatabind,40,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,41,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,42,SH SF,1,0,1,0,0,1,
defects4j,JacksonDatabind,43,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,44,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,45,SH SF,0,11881,,18,4,22,
defects4j,JacksonDatabind,46,SL SH SF,0,3152,,22,0,22,
defects4j,JacksonDatabind,47,SF,1,2409,1,0,0,1,
defects4j,JacksonDatabind,48,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,49,SF,0,7411,,4,18,22,
defects4j,JacksonDatabind,50,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,51,SF,0,20368,,19,3,22,
defects4j,JacksonDatabind,52,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,53,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,54,SF,1,2331,1,0,0,1,
defects4j,JacksonDatabind,55,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,56,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,57,SL SH SF,1,368,1,0,0,1,
defects4j,JacksonDatabind,58,SF,1,1843,1,0,0,1,
defects4j,JacksonDatabind,59,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,60,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,61,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,62,SH SF,1,0,2,0,1,2,
defects4j,JacksonDatabind,63,SF,1,0,1,0,0,1,
defects4j,JacksonDatabind,64,SF,1,13018,8,6,1,8,
defects4j,JacksonDatabind,66,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,67,SF,1,1778,2,1,0,2,
defects4j,JacksonDatabind,68,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,69,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,70,SL SH SF,1,517,1,0,0,1,
defects4j,JacksonDatabind,71,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,72,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,73,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,74,SH SF,1,2496,3,0,2,3,
defects4j,JacksonDatabind,75,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,76,SH SF,1,1197,1,0,0,1,
defects4j,JacksonDatabind,77,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,78,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,79,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,80,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,81,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,82,SL SH SF,0,22990,,1,21,22,
defects4j,JacksonDatabind,83,SF,1,1525,2,0,1,2,
defects4j,JacksonDatabind,84,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,85,SF,0,13999,,20,2,22,
defects4j,JacksonDatabind,86,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,87,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,88,SF,1,1288,1,0,0,1,
defects4j,JacksonDatabind,90,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,91,SF,0,8796,,21,1,22,
defects4j,JacksonDatabind,92,SF,1,2158,2,0,1,2,
defects4j,JacksonDatabind,93,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,94,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,95,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,96,SL SH SF,1,991,1,0,0,1,
defects4j,JacksonDatabind,97,SL SH SF,1,387,1,0,0,1,
defects4j,JacksonDatabind,98,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,99,SL SH SF,1,0,1,0,0,1,
defects4j,JacksonDatabind,100,SF,0,7736,,20,2,22,
defects4j,JacksonDatabind,101,SF,1,8145,6,4,1,6,
defects4j,JacksonDatabind,102,SH SF,1,0,2,0,1,2,
defects4j,JacksonDatabind,103,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,104,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,105,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,106,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,107,SL SH SF,1,1176,1,0,0,1,
defects4j,JacksonDatabind,108,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,109,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,110,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,111,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,112,SF,0,22497,,19,3,22,
