framework,project,bug_id,bug_type,ppc,rc,fppt,errtf,errce,tpc,comment
defects4j,Jsoup,38,SF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,39,SL SH SF,3,14390,5,0,1,3,
defects4j,Jsoup,40,SL SH SF,6,6708,5,2,1,11,
defects4j,Jsoup,41,SL SH SF,15,16541,6,0,0,15,
defects4j,Jsoup,42,SF,3,13676,5,5,0,13,
defects4j,Jsoup,43,SL SH SF,1,8543,8,3,0,7,
defects4j,Jsoup,44,BF,0,674695,,91,145,1201,
defects4j,Jsoup,45,SL SH SF,3,17150,8,0,0,3,
defects4j,Jsoup,46,SL SH SF,1,12696,5,2,0,5,
defects4j,Jsoup,48,SF,7,14851,4,0,4,8,
defects4j,Jsoup,49,SF,2,27378,23,24,0,68,
defects4j,Jsoup,50,SF,2,115243,42,20,12,79,
defects4j,Jsoup,51,SL SH SF,0,1266322,,0,270,137,
defects4j,Jsoup,52,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,53,SF,3,263136,207,94,19,1075,
defects4j,Jsoup,54,SL SH SF,9,12245,7,1,3,13,
defects4j,Jsoup,55,SL SH SF,4,9333,6,1,4,9,
defects4j,Jsoup,56,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,57,SL SH SF,1,8304,5,0,3,2,
defects4j,Jsoup,58,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,60,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,61,SL SH SF,1,41793,29,12,2,37,
defects4j,Jsoup,62,SL SH SF,2,10862,10,0,9,7,
defects4j,Jsoup,63,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,64,SF,3,37569,31,8,16,32,
defects4j,Jsoup,65,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,66,BF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,67,BF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,68,SH SF,4,20171,13,7,1,18,
defects4j,Jsoup,69,BF,3,74966,18,12,3,34,
defects4j,Jsoup,70,SF,16,16654,6,2,0,20,
defects4j,Jsoup,71,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,72,SH SF,1,9624,5,6,0,13,
defects4j,Jsoup,73,BF,3,187459,35,22,3,72,
defects4j,Jsoup,74,BF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,75,SH SF,1,8440,5,7,0,15,
defects4j,Jsoup,76,SL SH SF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,77,SL SH SF,5,11879,7,0,1,5,
defects4j,Jsoup,78,BF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,79,BF,3,16644,6,0,6,6,
defects4j,Jsoup,80,SF,7,14737,6,3,2,13,
defects4j,Jsoup,81,BF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,82,SF,2,28371,6,6,1,15,
defects4j,Jsoup,83,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,84,SH SF,2,29804,18,10,1,22,
defects4j,Jsoup,85,SF,8,6016,3,0,1,9,
defects4j,Jsoup,86,SL SH SF,2,8248,6,4,2,11,
defects4j,Jsoup,87,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,88,SL SH SF,4,5275,4,2,1,8,
defects4j,Jsoup,89,SF,11,10907,5,1,2,14,
defects4j,Jsoup,90,SH SF,15,19401,6,0,0,15,
defects4j,Jsoup,91,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,92,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,93,SL SH SF,1,14374,6,5,0,11,
