framework,project,bug_id,bug_type,ppc,rc,fppt,errtf,errce,tpc,comment
humanevaljava,humanevaljava,SOLVE,BF,11,15248,5,0,0,11,
humanevaljava,humanevaljava,SOLVE_STRING,BF,15,20667,5,0,0,15,
humanevaljava,humanevaljava,SORTED_LIST_SUM,BF,7,20525,4,0,1,8,
humanevaljava,humanevaljava,SORT_ARRAY,BF,15,25667,5,0,0,15,
humanevaljava,humanevaljava,SORT_ARRAY_BINARY,BF,14,29956,5,0,1,14,
humanevaljava,humanevaljava,SORT_EVEN,BF,15,21730,5,0,0,15,
humanevaljava,humanevaljava,SORT_NUMBERS,BF,7,13789,4,1,2,9,
humanevaljava,humanevaljava,SORT_THIRD,BF,12,17732,4,0,0,12,
humanevaljava,humanevaljava,SPECIAL_FACTORIAL,BF,13,17848,5,0,0,13,
humanevaljava,humanevaljava,SPECIAL_FILTER,BF,13,29408,7,0,8,14,
humanevaljava,humanevaljava,SPLIT_WORDS,BF,4,13626,4,2,0,8,
humanevaljava,humanevaljava,STARTS_ONE_ENDS,BF,3,60805,10,38,8,146,
humanevaljava,humanevaljava,STRANGE_SORT_LIST,BF,12,18834,4,0,0,12,
humanevaljava,humanevaljava,STRING_SEQUENCE,BF,8,10978,4,0,0,8,
humanevaljava,humanevaljava,STRING_TO_MD5,BF,6,10885,3,0,1,7,
humanevaljava,humanevaljava,STRING_XOR,BF,8,9806,3,0,0,8,
humanevaljava,humanevaljava,STRLEN,BF,6,6749,4,1,1,9,
humanevaljava,humanevaljava,STRONGEST_EXTENSION,BF,12,25736,5,1,0,14,
humanevaljava,humanevaljava,SUM_PRODUCT,BF,6,6912,3,0,1,7,
humanevaljava,humanevaljava,SUM_SQUARED_NUMS,BF,13,19423,5,0,0,13,
humanevaljava,humanevaljava,SUM_SQUARES,BF,4,12590,5,3,0,10,
humanevaljava,humanevaljava,SUM_TO_N,BF,4,7769,4,1,0,6,
humanevaljava,humanevaljava,TOTAL_MATCH,BF,8,15479,4,1,0,10,
humanevaljava,humanevaljava,TRI,BF,1,63381,39,35,0,98,
humanevaljava,humanevaljava,TRIANGLE_AREA,BF,4,5404,2,0,0,4,
humanevaljava,humanevaljava,TRIANGLE_AREA_2,BF,8,16730,4,0,1,8,
humanevaljava,humanevaljava,TRIPLES_SUM_TO_ZERO,BF,6,11712,4,0,0,6,
humanevaljava,humanevaljava,TRUNCATE_NUMBER,BF,5,8978,5,0,0,5,
humanevaljava,humanevaljava,UNIQUE,BF,13,14273,5,0,0,13,
humanevaljava,humanevaljava,UNIQUE_DIGITS,BF,12,20357,4,0,0,12,
humanevaljava,humanevaljava,VALID_DATE,BF,15,34748,5,0,0,15,
humanevaljava,humanevaljava,VOWELS_COUNT,BF,12,17852,4,0,0,12,
humanevaljava,humanevaljava,WILL_IT_FLY,BF,12,19019,4,0,0,12,
humanevaljava,humanevaljava,WORDS_IN_SENTENCE,BF,15,23278,5,0,0,15,
humanevaljava,humanevaljava,WORDS_STRINGS,BF,8,18936,5,4,0,16,
humanevaljava,humanevaljava,X_OR_Y,BF,12,15114,4,0,0,12,
