framework,project,bug_id,bug_type,ppc,rc,fppt,errtf,errce,tpc,comment
defects4j,JacksonDatabind,88,SF,6,16613,6,1,3,9,
defects4j,JacksonDatabind,90,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,91,SF,4,7252,6,5,0,14,
defects4j,JacksonDatabind,92,SF,4,11730,6,0,3,7,
defects4j,JacksonDatabind,93,SH SF,6,10211,6,2,4,13,
defects4j,JacksonDatabind,94,BF,3,42640,9,5,1,14,
defects4j,JacksonDatabind,95,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,96,SL SH SF,5,13109,6,2,1,10,
defects4j,JacksonDatabind,97,SL SH SF,2,5049,5,0,0,2,
defects4j,JacksonDatabind,98,BF,,,,,,,Out of limited tokens. 
defects4j,JacksonDatabind,99,SL SH SF,2,4603,8,7,1,16,
defects4j,JacksonDatabind,100,SF,2,17563,17,10,4,22,
defects4j,JacksonDatabind,101,SF,2,30356,10,9,2,22,
defects4j,JacksonDatabind,102,SH SF,5,9533,4,2,1,10,
defects4j,JacksonDatabind,103,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,104,BF,,,,,,,Out of limited tokens. 
defects4j,JacksonDatabind,105,BF,1,11392,5,1,5,5,
defects4j,JacksonDatabind,106,BF,,,,,,,Out of limited tokens. 
defects4j,JacksonDatabind,107,SL SH SF,2,13048,7,1,3,4,
defects4j,JacksonDatabind,108,BF,,,,,,,Out of limited tokens. 
defects4j,JacksonDatabind,109,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,110,BF,2,94334,14,5,7,14,
defects4j,JacksonDatabind,111,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,112,SF,4,54740,30,16,2,47,
