framework,project,bug_id,bug_type,ppc,rc,fppt,errtf,errce,tpc,comment
defects4j,Jsoup,44,BF,3,80331,26,6,3,92,
defects4j,Jsoup,45,SL SH SF,4,4602,1,0,0,4,
defects4j,Jsoup,46,SL SH SF,1,5705,1,0,0,1,
defects4j,Jsoup,47,SL SH SF,2,6303,1,0,1,2,
defects4j,Jsoup,48,SF,3,5435,1,0,1,3,
defects4j,Jsoup,49,SF,2,22878,15,13,5,60,
defects4j,Jsoup,50,SF,0,136105,,22,3,276,
defects4j,Jsoup,51,SL SH SF,0,240679,,0,20,10,
defects4j,Jsoup,52,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,53,SF,4,6174,2,1,0,6,
defects4j,Jsoup,54,SL SH SF,3,2944,1,0,0,3,
defects4j,Jsoup,55,SL SH SF,1,2979,1,0,0,1,
defects4j,Jsoup,56,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,57,SL SH SF,4,3234,1,0,2,4,
defects4j,Jsoup,58,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,59,SF,4,4741,1,0,0,4,
defects4j,Jsoup,60,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,61,SL SH SF,1,4003,1,0,1,1,
defects4j,Jsoup,62,SL SH SF,3,2893,1,0,0,3,
defects4j,Jsoup,63,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,64,SF,1,47764,35,15,9,194,
defects4j,Jsoup,65,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,66,BF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,67,BF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,68,SH SF,4,8385,4,1,2,7,
defects4j,Jsoup,69,BF,2,20342,3,3,0,9,
defects4j,Jsoup,70,SF,4,3748,1,0,0,4,
defects4j,Jsoup,71,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,72,SH SF,4,3971,1,0,0,4,
defects4j,Jsoup,73,BF,1,52421,7,4,3,14,
defects4j,Jsoup,74,BF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,75,SH SF,1,24772,17,15,0,55,
defects4j,Jsoup,76,SL SH SF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,77,SL SH SF,2,3294,1,0,0,2,
defects4j,Jsoup,78,BF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,79,BF,4,9659,2,0,1,5,
defects4j,Jsoup,80,SF,2,4822,1,0,2,2,
defects4j,Jsoup,81,BF,,,,,,,Out of limited tokens. 
defects4j,Jsoup,82,SF,1,30921,6,3,5,9,
defects4j,Jsoup,83,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,84,SH SF,2,56164,28,20,0,110,
defects4j,Jsoup,85,SF,3,3270,1,0,0,3,
defects4j,Jsoup,86,SL SH SF,3,7316,4,1,1,6,
defects4j,Jsoup,87,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,88,SL SH SF,2,2745,2,1,2,5,
defects4j,Jsoup,89,SF,3,2893,1,0,1,3,
defects4j,Jsoup,90,SH SF,2,4624,1,0,0,2,
defects4j,Jsoup,91,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,92,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Jsoup,93,SL SH SF,1,4822,1,0,0,1,
