framework,project,bug_id,bug_type,ppc,rc,fppt,errtf,errce,tpc,comment
defects4j,JacksonDatabind,99,SL SH SF,2,9841,10,6,0,14,
defects4j,JacksonDatabind,100,SF,2,21043,16,9,1,20,
defects4j,JacksonDatabind,101,SF,3,35594,10,9,1,22,
defects4j,JacksonDatabind,102,SH SF,6,15614,5,1,1,8,
defects4j,JacksonDatabind,103,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,104,BF,,,,,,,Out of limited tokens.
defects4j,JacksonDatabind,105,BF,5,30170,13,1,9,12,
defects4j,JacksonDatabind,106,BF,,,,,,,Out of limited tokens.
defects4j,JacksonDatabind,107,SL SH SF,2,19251,7,2,4,8,
defects4j,JacksonDatabind,108,BF,,,,,,,Out of limited tokens.
defects4j,JacksonDatabind,109,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,110,BF,1,36348,7,4,2,10,
defects4j,JacksonDatabind,111,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,JacksonDatabind,112,SF,4,149482,69,14,19,74,
