framework,project,bug_id,bug_type,ppc,rc,fppt,errtf,errce,tpc,comment
defects4j,Closure,48,SF,0,1210152,,86,151,1278,
defects4j,Closure,49,BF,,,,,,,Out of limited tokens.
defects4j,Closure,50,SF,0,1375876,,177,46,2285,
defects4j,Closure,51,BF,3,41645,6,3,3,9,
defects4j,Closure,52,SL SH SF,3,10864,5,1,0,5,
defects4j,Closure,53,SF,4,20984,7,3,2,12,
defects4j,Closure,54,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,55,SH SF,2,60238,58,2,48,31,
defects4j,Closure,56,SF,7,16514,6,2,0,11,
defects4j,Closure,57,SL SH SF,1,7909,6,0,1,2,
defects4j,Closure,58,SF,4,50121,18,7,2,26,
defects4j,Closure,59,SH SF,4,44093,20,3,13,18,
defects4j,Closure,60,BF,,,,,,,Out of limited tokens.
defects4j,Closure,61,SH SF,2,11937,5,0,1,2,
defects4j,Closure,62,SL SH SF,3,10935,6,1,0,5,
defects4j,Closure,64,BF,,,,,,,Out of limited tokens.
defects4j,Closure,65,SL SH SF,3,13795,5,5,0,13,
defects4j,Closure,66,SF,,,,,,,Out of limited tokens.
defects4j,Closure,67,SL SH SF,1,13191,8,4,2,11,
defects4j,Closure,68,BF,,,,,,,Out of limited tokens.
defects4j,Closure,69,SH SF,0,1147488,,216,245,3044,
defects4j,Closure,70,SL SH SF,1,14271,8,2,3,5,
defects4j,Closure,71,SL SH SF,0,1261517,,127,63,1780,
defects4j,Closure,72,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,73,SL SH SF,4,13964,5,0,0,4,
defects4j,Closure,74,BF,,,,,,,Out of limited tokens.
defects4j,Closure,75,BF,,,,,,,Out of limited tokens.
defects4j,Closure,76,BF,,,,,,,Out of limited tokens.
defects4j,Closure,77,SL SH SF,1,14327,6,0,1,2,
defects4j,Closure,78,SF,1,113813,39,19,5,82,
defects4j,Closure,79,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,80,BF,,,,,,,Out of limited tokens.
defects4j,Closure,81,SH SF,1,25620,7,4,2,11,
defects4j,Closure,82,SH SF,0,517048,,25,95,469,
defects4j,Closure,83,SH SF,1,9875,7,3,3,9,
defects4j,Closure,84,BF,,,,,,,Out of limited tokens.
defects4j,Closure,85,BF,0,2144925,,279,37,3436,
defects4j,Closure,86,SL SH SF,5,26479,7,2,2,11,
defects4j,Closure,87,SF,0,433492,,17,244,362,
defects4j,Closure,88,SF,1,16075,8,1,6,9,
defects4j,Closure,89,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,90,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,91,SH SF,0,988928,,126,127,1751,
defects4j,Closure,92,SL SH SF,6,45895,19,9,1,25,
defects4j,Closure,94,SF,3,16044,7,1,4,9,
defects4j,Closure,95,SF,0,983986,,182,108,2347,
defects4j,Closure,96,SF,3,28373,12,1,10,11,
defects4j,Closure,97,SH SF,6,24885,6,0,1,7,
defects4j,Closure,98,BF,,,,,,,Out of limited tokens.
defects4j,Closure,99,SF,0,659519,,227,14,2913,
defects4j,Closure,100,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,101,SF,1,12490,7,1,5,7,
defects4j,Closure,102,SF,2,199367,164,23,107,243,
defects4j,Closure,103,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,104,SL SH SF,1,11186,7,5,0,11,
defects4j,Closure,105,SF,0,916827,,106,11,1430,
defects4j,Closure,106,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,107,SL SH SF,1,109259,54,2,24,21,
defects4j,Closure,108,BF,,,,,,,Out of limited tokens.
defects4j,Closure,109,SH SF,2,21527,16,7,8,23,
defects4j,Closure,110,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,111,SH SF,1,20541,24,3,18,17,
defects4j,Closure,112,BF,,,,,,,Out of limited tokens.
defects4j,Closure,113,SL SH SF,0,781931,,64,117,961,
defects4j,Closure,114,SL SH SF,1,11688,7,2,1,6,
defects4j,Closure,115,SF,1,191029,71,23,22,104,
defects4j,Closure,116,SF,0,604816,,130,45,1693,
defects4j,Closure,117,SF,0,487435,,89,10,1165,
defects4j,Closure,118,SH SF,1,554713,405,162,82,1754,
defects4j,Closure,119,SL SH SF,5,19972,8,1,0,7,
defects4j,Closure,120,SH SF,0,860973,,30,302,565,
defects4j,Closure,121,SF,0,947040,,106,109,1514,
defects4j,Closure,122,SH SF,2,13617,10,9,1,21,
defects4j,Closure,123,SL SH SF,,,,,,,Out of limited tokens.
defects4j,Closure,124,SF,7,13029,7,1,2,10,
defects4j,Closure,125,SL SH SF,1,10138,7,2,2,7,
defects4j,Closure,126,SH SF,6,17213,6,2,1,11,
defects4j,Closure,127,BF,,,,,,,Out of limited tokens.
defects4j,Closure,128,SF,5,9903,6,2,0,9,
defects4j,Closure,129,SH SF,1,13506,8,0,0,1,
defects4j,Closure,130,SL SH SF,4,35163,20,3,12,19,
defects4j,Closure,131,SF,6,16231,11,4,1,15,
defects4j,Closure,132,SH SF,0,2941219,,181,132,2564,
defects4j,Closure,133,SL SH SF,1,44856,40,8,33,29,
defects4j,Closure,134,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,135,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,136,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,137,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,138,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,139,BF,,,,,,,Out of limited tokens.
defects4j,Closure,140,BF,,,,,,,Out of limited tokens.
defects4j,Closure,141,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,142,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,143,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,144,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,145,SF,4,41413,32,14,2,50,
defects4j,Closure,146,SH SF,1,11412,8,3,4,9,
defects4j,Closure,147,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,148,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,149,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,150,SH SF,0,721401,,156,155,2298,
defects4j,Closure,151,BF,,,,,,,Out of limited tokens.
defects4j,Closure,152,SH SF,2,18446,10,3,6,14,
defects4j,Closure,153,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,154,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,155,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,156,BF,,,,,,,Out of limited tokens.
defects4j,Closure,157,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,158,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,159,SH SF,7,31572,22,3,12,20,
defects4j,Closure,160,SF,5,22215,7,2,3,12,
defects4j,Closure,161,SH SF,4,19919,12,3,6,14,
defects4j,Closure,162,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,163,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,164,SF,1,78886,34,32,1,83,
defects4j,Closure,165,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,166,BF,,,,,,,Out of limited tokens.
defects4j,Closure,167,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,168,SL SH SF,6,25292,16,6,5,20,
defects4j,Closure,169,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,170,BF,,,,,,,Out of limited tokens.
defects4j,Closure,171,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,172,BF,,,,,,,Out of limited tokens.
defects4j,Closure,173,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,174,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Closure,175,BF,,,,,,,Out of limited tokens.
defects4j,Closure,176,SF,0,732371,,0,274,142,
