framework,project,bug_id,bug_type,ppc,rc,fppt,errtf,errce,tpc,comment
defects4j,Math,37,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,38,SF,1,39248,8,7,0,8,
defects4j,Math,39,SH SF,1,5674,3,2,0,3,
defects4j,Math,40,SF,0,88024,,20,2,22,
defects4j,Math,41,SL SH SF,1,605,1,0,0,1,
defects4j,Math,42,SF,0,23679,,22,0,22,
defects4j,Math,43,SF,0,12987,,21,1,22,
defects4j,Math,44,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,45,SH SF,1,426,1,0,0,1,
defects4j,Math,46,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,47,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,48,SH SF,1,4071,3,2,0,3,
defects4j,Math,49,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,50,SH SF,1,5428,4,3,0,4,
defects4j,Math,51,SF,0,50468,,14,8,22,
defects4j,Math,52,SF,0,50057,,0,22,22,
defects4j,Math,53,SH SF,1,458,1,0,0,1,
defects4j,Math,54,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,55,SF,0,19644,,5,17,22,
defects4j,Math,56,SH SF,1,1079,1,0,0,1,
defects4j,Math,57,SL SH SF,1,1559,1,0,0,1,
defects4j,Math,58,SL SH SF,0,19660,,14,8,22,
defects4j,Math,59,SL SH SF,1,755,1,0,0,1,
defects4j,Math,60,SF,0,20745,,22,0,22,
defects4j,Math,61,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,62,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,63,SL SH SF,1,2965,5,4,0,5,
defects4j,Math,64,SF,0,93534,,21,1,22,
defects4j,Math,65,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,66,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,67,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,68,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,69,SL SH SF,1,1414,2,1,0,2,
defects4j,Math,70,SL SH SF,1,856,2,0,1,2,
defects4j,Math,71,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,72,SF,1,1150,1,0,0,1,
defects4j,Math,73,SH SF,1,1682,2,0,1,2,
defects4j,Math,74,SF,0,70984,,16,6,22,
defects4j,Math,75,SL SH SF,0,15809,,1,21,22,
defects4j,Math,76,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,77,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,78,SF,1,11725,5,3,1,5,
defects4j,Math,79,SF,0,14837,,21,1,22,
defects4j,Math,80,SL SH SF,1,11247,8,7,0,8,
defects4j,Math,81,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,82,SL SH SF,1,740,1,0,0,1,
defects4j,Math,83,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,84,SF,0,38734,,1,21,22,
defects4j,Math,85,SL SH SF,1,1054,1,0,0,1,
defects4j,Math,86,SF,1,3933,3,2,0,3,
defects4j,Math,87,SF,1,6257,11,10,0,11,
defects4j,Math,88,SF,0,21414,,21,1,22,
defects4j,Math,89,SF,1,462,1,0,0,1,
defects4j,Math,90,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,91,SH SF,1,1854,3,2,0,3,
defects4j,Math,92,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,93,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,94,SL SH SF,1,1124,1,0,0,1,
defects4j,Math,95,SF,1,597,1,0,0,1,
defects4j,Math,96,SL SH SF,1,2251,4,3,0,4,
defects4j,Math,97,SF,1,1892,2,1,0,2,
defects4j,Math,98,OT,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,99,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,100,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,101,SH SF,1,773,1,0,0,1,
defects4j,Math,102,SF,1,4299,7,6,0,7,
defects4j,Math,103,SF,1,651,1,0,0,1,
defects4j,Math,104,BF,,,,,,,"Not SL, SH or SF bug. "
defects4j,Math,105,SL SH SF,1,933,2,1,0,2,
defects4j,Math,106,SF,1,2736,2,1,0,2,
